"","id","decade","name","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit","popularity","release_date","year"
"12638","6lOF261K1uiPZgKtureE90","70s","Ships","Barry Manilow",0.288,0.356,1,-8.264,1,0.0309,0.719,0,0.128,0.107,125.928,248733,4,32.07377,10,1,0,45,"1979",1979
"12639","6lOF261K1uiPZgKtureE90","80s","Ships","Barry Manilow",0.288,0.356,1,-8.264,1,0.0309,0.719,0,0.128,0.107,125.928,248733,4,32.07377,10,1,0,45,"1979",1979
"12640","6LoiJXXZuZejbG6VjmjzA4","90s","Evil Ways","Willie Bobo",0.811,0.447,2,-11.298,0,0.0433,0.546,0,0.0615,0.92,111.435,160827,4,42.1345,7,0,0,37,"1997-01-01",1997
"12641","6LoQHIo74tOzQ8EsLEkhgF","10s","Come & Get It","Selena Gomez",0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,4,87.20596,6,1,0,69,"2013-01-01",2013
"12642","6lP1Tmf5VdZYviohSQoMiH","90s","Faithful","Go West",0.615,0.912,10,-8.028,0,0.0416,0.0323,0,0.0966,0.753,105.538,265560,4,41.08212,9,1,0,37,"1992-11-14",1992
"12643","6LQ3yf5WVLOCmtiYWewfWZ","60s","Chelsea Girls","Nico",0.378,0.103,7,-17.811,0,0.0376,0.985,0.0695,0.129,0.238,104.306,442733,4,28.5266,22,0,0,34,"1967-10-09",1967
"12644","6LqbJXriVJyqJCd9jYoPqP","70s","Crazy Horses","The Osmonds",0.512,0.977,2,-4.505,1,0.0671,0.215,0,0.343,0.731,120.165,153173,4,32.15672,7,1,0,45,"1972-10-14",1972
"12645","6LqiE1yBBf9IuTxaTpTyiF","90s","Kissing You","Keith Washington",0.494,0.495,7,-8.855,1,0.0312,0.184,0,0.127,0.233,126.515,260013,4,48.36306,9,1,0,44,"1991-04-16",1991
"12646","6LQvtsFHnhn28rW4qU8UTB","80s","Beat's So Lonely","Charlie Sexton",0.541,0.873,0,-11.749,1,0.0449,0.034,3.62e-05,0.0608,0.565,156.082,316773,4,25.69644,18,1,0,36,"1985-01-01",1985
"12647","6lRkdG1HurVS72F9GoBeWJ","80s","Good Thing","Fine Young Cannibals",0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867,4,17.71076,11,1,0,62,"1988-01-01",1988
"12648","6lrQo6KAYvb92MGk6ZuZlt","70s","Say You Love Me","Fleetwood Mac",0.723,0.596,9,-13.436,1,0.0308,0.0187,0.00513,0.16,0.962,128.068,249947,4,28.06596,10,1,0,62,"1975-07-11",1975
"12649","6lrRIfQDcikJ5y5DtyZPuJ","00s","Can't Let You Go","Fabolous Featuring Mike Shorey & Lil' Mo",0.646,0.6,9,-6.569,1,0.458,0.231,0,0.0794,0.811,192.082,223973,4,26.98133,14,1,1,61,"2003-02-01",2003
"12650","6LsAAHotRLMOHfCsSfYCsz","10s","If I Can't Have You","Shawn Mendes",0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,53.67961,9,1,0,79,"2019-05-03",2019
"12651","6lSr3iZTC144PKhvbPFzMp","00s","Blurry","Puddle Of Mudd",0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,304000,4,37.39065,12,1,0,66,"2001-01-01",2001
"12652","6LSTGBUNNCN2SPtYfOqrGn","60s","Serenade in C Major, Op. 48, TH 48: II. Walzer","Pyotr Ilyich Tchaikovsky",0.227,0.212,7,-19.469,1,0.0382,0.682,0.888,0.18,0.357,96.082,223627,4,20.89124,12,0,0,25,"1960",1960
"12653","6lSVidZXCnOnYAWcgIqVDF","70s","Shake Your Body (Down To The Ground)","The Jacksons",0.774,0.803,0,-4.959,1,0.0877,0.0307,0,0.347,0.813,117.778,224893,4,33.80712,13,1,0,56,"2005-07-19",2005
"12654","6lSVidZXCnOnYAWcgIqVDF","80s","Body","The Jacksons",0.774,0.803,0,-4.959,1,0.0877,0.0307,0,0.347,0.813,117.778,224893,4,33.80712,13,1,0,56,"2005-07-19",2005
"12655","6lTaVAtnxa69VgRwxOcMsJ","80s","Valotte","Julian Lennon",0.571,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,257040,4,22.98943,12,1,0,43,"1984-01-01",1984
"12656","6lTQUF6os6Y400rkjWb30B","60s","Darling Be Home Soon","The Lovin' Spoonful",0.42,0.43,7,-8.944,1,0.0244,0.0224,0.248,0.12,0.337,97.196,214213,4,31.85481,11,1,0,36,"1967-05",1967
"12657","6LuRPg5tHDwcyXvEvrtVxP","90s","Miracle","Whitney Houston",0.627,0.55,6,-9.52,1,0.0242,0.273,7.87e-06,0.262,0.5,111.003,342667,4,26.53302,16,1,0,48,"1990-11-04",1990
"12658","6lUY6MoqGgPnA27PHYxem5","10s","Bulletproof","La Roux",0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4,51.44753,7,1,0,65,"2009-01-01",2009
"12659","6Lxn6n4qQawPrjVqM6Lesx","70s","Meadows","Joe Walsh",0.484,0.573,2,-16.622,1,0.0611,0.299,0.00393,0.261,0.313,113.563,283867,4,41.49012,9,1,0,31,"1973-06-18",1973
"12660","6LxSe8YmdPxy095Ux6znaQ","10s","Headlines","Drake",0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4,63.62277,11,1,1,72,"2011-11-15",2011
"12661","6LxXdrEUMYbizBez6g2TLJ","60s","When I Was Young","Eric Burdon & The Animals",0.427,0.62,5,-7.427,1,0.0355,0.0563,0.000113,0.136,0.453,119.627,180307,4,53.33715,9,1,0,26,"1965-02-01",1965
"12662","6lyKOW0FNW6aAZdKVgoM8m","00s","Good Time","Alan Jackson",0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,306773,4,45.29236,12,1,0,60,"2008-11-05",2008
"12663","6lyzUrhvbZIl8JU2iRKquL","80s","The House Of The Rising Sun","Dolly Parton",0.793,0.559,6,-8.707,0,0.0434,0.181,0.00262,0.109,0.55,125.193,240307,4,46.05484,13,1,0,42,"1980",1980
"12664","6lZ2Qk3WcmrG4iDmaEqpvH","80s","Él Me Mintió","Amanda Miguel",0.553,0.43,9,-12.715,0,0.032,0.048,0.000775,0.166,0.478,103.911,219585,4,46.67691,8,0,0,64,"1981-01-01",1981
"12665","6M0HMy7UhtlPYTlpaW4qRk","80s","Domino Dancing","Pet Shop Boys",0.656,0.978,0,-3.676,1,0.0443,0.0488,0.00242,0.0475,0.749,110.001,258107,4,48.96001,13,1,0,41,"2003",2003
"12666","6m0r7WzauxafqK0i2U7Avr","70s","Trying To Make A Fool Of Me","The Delfonics",0.551,0.723,4,-6.003,1,0.029,0.579,0,0.594,0.733,78.296,183973,4,60.18093,9,1,0,30,"1970",1970
"12667","6m0wOLtrzaNwMofVVJTJqs","80s","8th Wonder","The Sugarhill Gang",0.871,0.937,1,-8.536,1,0.195,0.298,0,0.634,0.675,106.494,446507,4,27.66585,16,0,0,32,"1981",1981
"12668","6M1M6cRtVkm5d0qTzkSEuK","90s","Run To You","Whitney Houston",0.372,0.363,8,-10.212,1,0.031,0.632,0,0.157,0.145,77.079,264333,4,30.4877,11,1,0,59,"1992-11-17",1992
"12669","6m2OUSC736AxOVJ3W0FcEr","00s","Blood Red Sentimental Blues","Cotton Jones",0.566,0.716,10,-6.254,1,0.0253,0.218,3.3e-06,0.185,0.679,92.982,276333,4,24.10008,9,0,0,54,"2009-01-27",2009
"12670","6M33HiUHLC3R3gfXYNGMAy","00s","Pull Over","Trina",0.955,0.768,1,-5.54,0,0.181,0.0134,0,0.308,0.741,125.04,194293,4,23.83386,10,1,1,43,"2000-01-01",2000
"12671","6m4HWTYMRSJkaUuvXTaNmE","60s","The Ecstasy of Gold (From ""The Good, the Bad and the Ugly"")","Ennio Morricone",0.138,0.712,0,-5.271,1,0.069,0.746,0.773,0.0714,0.133,99.877,203067,4,31.95776,9,0,0,49,"1966",1966
"12672","6m59VvDUi0UQsB2eZ9wVbH","90s","Poison","Bell Biv DeVoe",0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853,4,38.13758,13,1,0,65,"1990-01-01",1990
"12673","6m5tCUsLSRhut76IH8Kqc7","70s","Just Another Night","Ian Hunter",0.632,0.858,2,-6.334,1,0.0311,0.00226,0.000425,0.214,0.98,119.087,276293,4,59.67517,11,1,0,29,"1979-03-27",1979
"12674","6MAdEUilV2p9RQUqE5bMAK","10s","Domino","Jessie J",0.757,0.547,7,-4.573,1,0.0355,0.0115,0,0.0445,0.793,126.977,231693,4,38.16009,8,1,0,62,"2011-01-01",2011
"12675","6mapJIPnQ23RTAevUoE0DL","10s","Swang","Rae Sremmurd",0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,28.36356,11,1,1,72,"2016-08-12",2016
"12676","6mb6lVLNrcUgLnEN8QnDJd","10s","How Far I'll Go","Auli'i Cravalho",0.571,0.307,1,-10.958,0,0.0499,0.649,0,0.178,0.108,83.72,163387,4,44.13681,7,1,0,74,"2016-11-18",2016
"12677","6MBEjJlXQYXr8dfxDvZuoA","00s","Do It To It","Cherish Featuring Sean Paul Of The YoungBloodZ",0.826,0.67,2,-5.559,1,0.169,0.00798,0,0.495,0.794,74.007,226293,4,32.96251,8,1,0,60,"2006-01-01",2006
"12678","6MCYY4i1zrRIbVj9YlVUdF","00s","The Underdog","Spoon",0.693,0.527,7,-10.856,1,0.0365,0.0667,0.00143,0.663,0.911,145.165,222107,4,20.99343,12,0,0,57,"2007-07-10",2007
"12679","6mdLen2d7jtAzDig0GgKKA","60s","All I Need","The Temptations",0.594,0.632,10,-12.076,1,0.0291,0.354,0,0.153,0.743,98.121,190040,4,40.00807,10,1,0,26,"1967-07-17",1967
"12680","6MDNqJbi5J59cmqF4OPX0J","60s","The Intro And The Outro - 2007 Remastered Version","The Bonzo Dog Band",0.63,0.767,3,-11.201,1,0.23,0.299,0,0.278,0.637,125.74,183653,4,53.51538,8,0,0,29,"1967",1967
"12681","6mdNRnbiVerwM8kGCS1KwD","80s","Roni","Bobby Brown",0.72,0.704,9,-11.815,1,0.0375,0.0132,0.000113,0.054,0.92,146.701,358333,4,43.58647,14,1,0,53,"1988-01-01",1988
"12682","6MdqqkQ8sSC0WB4i8PyRuQ","90s","No Diggity","BLACKstreet (Featuring Dr. Dre)",0.868,0.646,1,-4.674,0,0.288,0.303,0,0.284,0.67,88.641,304600,4,46.92651,13,1,0,75,"1996-09-09",1996
"12683","6MDTpYxPFL0wtFd0pjfKws","10s","Rhythm of Love","Plain White T's",0.531,0.549,8,-7.895,1,0.0378,0.363,0,0.118,0.681,171.781,200200,4,55.74806,8,1,0,62,"2010-01-01",2010
"12684","6Me442C4tZcziuKZHppqH9","60s","Mi Corazón Canta (All of a Sudden) [My Heart Sings]","Enrique Guzman",0.326,0.474,4,-8.073,1,0.0299,0.762,0,0.509,0.345,83.656,158133,4,49.09912,8,0,0,43,"1960",1960
"12685","6MF4tRr5lU8qok8IKaFOBE","10s","Under The Sun","Dreamville Featuring J. Cole, Lute & DaBaby",0.691,0.64,0,-6.441,1,0.369,0.511,0,0.409,0.163,138.672,202040,4,34.86083,11,1,1,74,"2019-07-05",2019
"12686","6MfVSA5iKBPHzo6RGARjL0","80s","Lost In Love","Air Supply",0.583,0.316,7,-19.292,1,0.0315,0.425,5.67e-05,0.11,0.436,114.36,233867,4,30.30179,12,1,0,60,"1980-02-25",1980
"12687","6mgLYW9rtUfeOF86BCdcKe","60s","Miles' Mode","John Coltrane Quartet",0.307,0.576,11,-10.087,0,0.0465,0.645,2.28e-05,0.29,0.47,68.341,449880,3,48.42802,21,0,0,18,"1962",1962
"12688","6mH3qVIeOsnQIAho5eWwhH","10s","Cups (Pitch Perfect's When I'm Gone)","Anna Kendrick",0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,4,30.58642,7,1,0,57,"2015-02-10",2015
"12689","6mHOcVtsHLMuesJkswc0GZ","70s","The Logical Song","Supertramp",0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4,27.53817,11,1,0,73,"1979-03-29",1979
"12690","6MHOg9xiYC2gj8zcASaLUo","80s","Strangelove","Depeche Mode",0.565,0.96,4,-3.503,0,0.0354,0.0441,0.00183,0.352,0.888,118.999,227413,4,37.32611,10,1,0,48,"1998-09-23",1998
"12691","6MhpbidfJC315rJJcPaluW","70s","Pua Lililehua","Hui Ohana",0.594,0.216,7,-13.548,1,0.0293,0.967,0.0604,0.119,0.608,76.496,257107,4,21.88448,13,0,0,29,"1972-07-01",1972
"12692","6mHrQvPTT3i4ZwwcR4gZR2","90s","All My Life","Linda Ronstadt (Featuring Aaron Neville)",0.602,0.523,3,-8.753,1,0.034,0.444,5.4e-06,0.05,0.374,74.005,210960,4,66.80139,7,1,0,50,"1989",1989
"12693","6MhvA51DJ1gG5AZztMD9bP","80s","Round & Round","New Order",0.693,0.93,0,-5.884,1,0.0442,0.0176,0.327,0.304,0.685,128.853,271907,4,31.38163,15,1,0,42,"1989-01-30",1989
"12694","6mhzK4YvxzG2MQseaazRGt","90s","Joshua Fit De Battle of Jericho","Sidney Bechet",0.544,0.352,0,-12.795,0,0.0569,0.715,0.84,0.15,0.961,179.955,201827,4,44.57681,11,0,0,42,"1998-01-01",1998
"12695","6mI4xXkQhYSbTS3uB0FCRL","70s","Deck the Halls - Voice","Traditional",0.329,0.526,3,-15.939,1,0.036,0.841,0.000673,0.0849,0.385,96.481,100133,4,26.51198,6,0,0,18,"1970",1970
"12696","6mICuAdrwEjh6Y6lroV2Kg","10s","Chantaje","Shakira Featuring Maluma",0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840,4,71.37941,8,1,0,75,"2017-05-26",2017
"12697","6mIY6O7uNGgVqOoX70UAYh","90s","Have I Told You Lately","Rod Stewart",0.523,0.366,10,-14.069,1,0.0331,0.498,0,0.094,0.291,142.814,241507,4,54.41155,9,1,0,65,"1991",1991
"12698","6mJMvtuCMZt4XXNs5zw1zx","00s","Cry","Faith Hill",0.512,0.645,8,-5.631,1,0.029,0.141,0,0.0987,0.283,111.015,226307,3,41.44926,8,1,0,41,"2002-10-15",2002
"12699","6mJQe0vTIojlxwyMwwy6YR","80s","Think I'm In Love","Eddie Money",0.486,0.83,3,-10.815,1,0.037,0.0104,0.000475,0.0635,0.652,151.869,188533,4,43.52745,10,1,0,53,"1983",1983
"12700","6mKs2kkBgvf090H566n1pd","10s","BEBE","6ix9ine Featuring Anuel AA",0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4,38.55986,11,1,1,71,"2018-11-27",2018
"12701","6mM3QPK502fHwOYaj6ELmm","60s","Goin' Back","The Byrds",0.496,0.449,4,-10.23,1,0.0277,0.364,8.48e-06,0.12,0.547,116.181,205840,4,34.2308,10,1,0,43,"1968-01-15",1968
"12702","6mMclbI8XxrCeyHqiuYAOp","60s","Yo","Armando Manzanero",0.572,0.282,0,-8.612,1,0.0812,0.916,0,0.101,0.287,101.922,111760,5,31.97628,6,0,0,30,"1967-05-22",1967
"12703","6MmxDAqXSxFS9dLQs1l7DT","10s","Sex Therapy","Robin Thicke",0.702,0.53,3,-4.384,1,0.0296,0.679,0,0.241,0.319,112.036,275147,4,16.78126,14,1,0,49,"2009-01-01",2009
"12704","6MN3vF1tGzG7nkAOLjK0YG","60s","Travessia","Milton Nascimento",0.491,0.365,9,-10.922,1,0.0265,0.665,1.13e-06,0.0949,0.608,98.525,242013,4,34.91577,13,0,0,43,"1967-01-01",1967
"12705","6MnDkyb3VstTCT9ELxjfeE","90s","I Love The Way You Love Me","John Michael Montgomery",0.447,0.319,8,-10.732,1,0.0264,0.63,1.35e-06,0.106,0.246,162.109,241307,4,31.43466,12,1,0,50,"1997",1997
"12706","6MnFB3qurhmGs1xdjrz5Bg","00s","A Bay Bay","Hurricane Chris",0.577,0.668,6,-4.884,1,0.514,0.105,0,0.0924,0.702,60.709,257120,3,42.17307,11,1,0,52,"2007-06-19",2007
"12707","6MoqVH4xRCjOu3B2dKu31l","70s","Back In The U.s.a.","Linda Ronstadt",0.556,0.89,0,-7.097,1,0.123,0.139,0.00841,0.918,0.772,165,213107,4,99.71413,4,1,0,24,"1978",1978
"12708","6MQAB3vorg90FA3tQpbYXK","90s","Für Elise, WoO 59","Ludwig van Beethoven",0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,188467,3,48.48801,8,0,0,62,"1991-11-09",1991
"12709","6mqfq8EdYoV07TXM2rgPgb","60s","Hurt","Timi Yuro",0.493,0.244,5,-11.487,1,0.0277,0.707,0.000462,0.121,0.222,87.044,148467,3,20.81982,8,1,0,46,"1992-01-01",1992
"12710","6MqfTP3OwngywVTOS5OAFt","60s","Memphis Soul Stew","King Curtis",0.724,0.601,11,-10.805,0,0.0634,0.259,0.237,0.111,0.886,113.227,179413,4,90.01244,7,1,0,52,"1967",1967
"12711","6MQw6cXdPTQy3stSNLvgih","60s","L'anamour","Serge Gainsbourg",0.627,0.409,0,-13.407,1,0.0402,0.0591,0.001,0.45,0.925,95.841,135693,4,32.99362,7,0,0,29,"1969-01-01",1969
"12712","6mrN5zMwHh391zfSKgSChr","90s","Holy Water","Bad Company",0.511,0.727,2,-10.372,1,0.0354,0.0534,1.09e-05,0.24,0.708,166.103,246240,4,25.21653,14,1,0,42,"1990",1990
"12713","6mry9fDj4oTFudQAMRo1lV","60s","Nocturnes, Op. 9: No. 1 in B-Flat Minor","Frédéric Chopin",0.26,0.0191,3,-23.594,0,0.041,0.992,0.892,0.0864,0.059,62.106,325893,4,30.61256,16,0,0,31,"1965",1965
"12714","6MSp1jexGF9TlEpzWM7Zuf","10s","Ámame","Los Llayras",0.709,0.598,2,-7.247,0,0.0409,0.346,0,0.0586,0.802,77.44,238336,4,117.71609,5,0,0,57,"2010-07-01",2010
"12715","6MTfCWmGgxPxAT8ttAhnaU","80s","Stir It Up","Patti LaBelle",0.745,0.789,11,-6.916,0,0.0406,0.0823,0.0023,0.0583,0.811,104.63,218827,4,19.11202,12,1,0,47,"1996-01-01",1996
"12716","6mTfOxORhYlpnTvm7VrL6b","60s","Chove Chuva","Jorge Ben Jor",0.729,0.401,10,-9.458,1,0.0418,0.644,0,0.0757,0.549,134.704,184093,4,29.17542,9,0,0,57,"1963-01-01",1963
"12717","6MUHAvKGAmKXojn8wdFB71","60s","The Windmills Of Your Mind","Dusty Springfield",0.281,0.276,0,-11.752,0,0.038,0.51,0,0.135,0.238,154.097,231467,4,47.311,12,1,0,33,"1969-03-31",1969
"12718","6mVJRgyXJ3eAy6EViECJyW","80s","Burning Heart","Vandenberg",0.438,0.546,11,-10.331,1,0.0419,0.127,0,0.182,0.486,125.221,250693,4,30.23206,11,1,0,46,"1982",1982
"12719","6mwA6YiKDjAUG8kWvRRUPh","00s","Back At One","Brian McKnight",0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752,263667,4,40.51017,7,1,0,70,"1999-09-21",1999
"12720","6mwA6YiKDjAUG8kWvRRUPh","90s","Back At One","Brian McKnight",0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752,263667,4,40.51017,7,1,0,70,"1999-09-21",1999
"12721","6MWJy3DXI0Je49FW3gDpLp","90s","Leaving Las Vegas","Sheryl Crow",0.675,0.548,2,-9.922,1,0.0351,0.103,3.5e-05,0.0528,0.851,80.842,309200,4,27.70673,12,1,0,39,"1993-08-03",1993
"12722","6MxMqCgqmekcr0VwSU7AVH","10s","Time","NF",0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,240429,4,37.68375,11,1,0,75,"2019-07-26",2019
"12723","6mXSg8hjQpxfl1sVpOvo4c","70s","How Long (Betcha' Got A Chick On The Side)","The Pointer Sisters",0.484,0.915,1,-7.582,1,0.166,0.302,0.00184,0.585,0.861,91.049,440960,4,45.48568,14,1,0,25,"1975-01-01",1975
"12724","6My1PfmDeYo8jr5c1Bzhjm","80s","Slipping Away","Dave Edmunds",0.583,0.924,2,-8.277,1,0.0314,0.042,0.00531,0.355,0.817,130.335,260827,4,121.77029,8,1,0,29,"1970",1970
"12725","6mYrhCAGWzTdF8QnKuchXM","80s","If I Could Turn Back Time","Cher",0.658,0.575,11,-10.365,1,0.0267,0.243,0,0.122,0.504,108.329,239827,4,26.82945,12,1,0,71,"1989-01-01",1989
"12726","6mz1fBdKATx6qP4oP1I65G","90s","Pony","Ginuwine",0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,4,28.91454,10,1,0,70,"1999-10-08",1999
"12727","6mz4cytgAGnILwX0q4EnSF","60s","Overture","Maurice Jarre",0.357,0.361,2,-19.095,0,0.0588,0.85,0.434,0.157,0.294,111.62,264400,4,32.69395,14,0,0,17,"1965-12-31",1965
"12728","6mZI2vbLv1UvlclwDQ4uvc","00s","No More Rain (In This Cloud)","Angie Stone",0.698,0.662,10,-7.997,1,0.087,0.564,1.38e-06,0.0875,0.81,141.639,283701,4,53.61877,13,1,0,51,"1999-09-27",1999
"12729","6N1sNzq3CArC1pMSaZTxaT","90s","Right Now","Van Halen",0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,320867,4,37.27743,9,1,0,54,"1991-06-17",1991
"12730","6n3HGiq4v35D6eFOSwqYuo","10s","Teenage Fever","Drake",0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4,35.59017,11,1,1,75,"2017-03-18",2017
"12731","6n3Wk44F3ZZwts8OAyB2zK","70s","Military Madness","Graham Nash",0.582,0.572,0,-10.711,1,0.0328,0.323,0,0.0541,0.505,120.374,176667,4,37.92011,9,1,0,37,"1971",1971
"12732","6n3WVi0pxFQuAjAQRPPryY","60s","Cowboys To Girls","The Intruders",0.278,0.432,4,-9.181,1,0.0402,0.797,0,0.732,0.838,208.007,159080,4,26.42256,8,1,0,48,"1968",1968
"12733","6n4t5iMFjHmA3ErCOLT9O8","80s","Promises, Promises","Naked Eyes",0.746,0.895,5,-5.38,1,0.0657,0.102,0.00022,0.0594,0.746,115.691,225840,4,44.19482,11,1,0,50,"1983-01-01",1983
"12734","6n4U3TlzUGhdSFbUUhTvLP","10s","Walk It Talk It","Migos Featuring Drake",0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,25.46932,16,1,1,75,"2018-01-26",2018
"12735","6n5647DTsQSR4llhBAqoUr","70s","Will You Still Love Me Tomorrow","Roberta Flack",0.329,0.0222,9,-25,1,0.0323,0.975,0.000345,0.0717,0.072,91.249,247227,4,58.65166,9,1,0,38,"1971",1971
"12736","6N5DRCQUSXT1qQqmqsO92B","80s","Party All The Time","Eddie Murphy",0.699,0.696,11,-13.045,1,0.0458,0.0098,0.000345,0.0427,0.673,135.027,253293,4,47.78978,12,1,0,58,"1985-02-05",1985
"12737","6n5lHdpuBDdA7pYDpiKzEI","70s","Can't Get Enough","Bad Company",0.638,0.686,0,-9.876,1,0.0366,0.314,0.23,0.0678,0.766,126.045,256360,4,20.51197,13,1,0,56,"1974",1974
"12738","6n62djVy02BEe7ZyAbbMbZ","60s","To A Sleeping Beauty","Jimmy Dean",0.445,0.196,2,-17.688,1,0.208,0.862,0,0.11,0.387,176.668,314960,3,36.18749,15,1,0,10,"1961",1961
"12739","6n6OQfBpCgzF9oEg8zhBN7","10s","Get Along","Kenny Chesney",0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,199625,4,58.62868,8,1,0,68,"2018-07-27",2018
"12740","6N81xlWzMaEYhjHry55OSI","90s","Beautiful Girl","INXS",0.675,0.666,11,-6.067,1,0.027,0.0187,0.692,0.112,0.434,120.558,207547,4,40.52293,10,1,0,51,"1992",1992
"12741","6N9uyMZf9pbNOuomveWscp","90s","I Wanna Be Down","Brandy",0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667,4,46.07275,14,1,0,61,"1994",1994
"12742","6n9yCXvLhnYMgJIiIcMu7D","00s","Rockstar","Nickelback",0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.073,252040,4,29.22461,11,1,0,67,"2005-09-26",2005
"12743","6NAGNKLKSY8FOHIpMMFZjW","70s","Solo Pienso en Ti","Víctor Manuel",0.579,0.242,7,-12.766,1,0.0293,0.276,2.11e-05,0.099,0.347,80.084,251667,4,42.70961,10,0,0,46,"1978",1978
"12744","6nax6sk0bJm1RE2RGGm8zR","70s","Caledonia","Robin Trower",0.477,0.908,5,-7.611,0,0.0671,0.0215,3.74e-06,0.223,0.673,132.762,222293,4,35.22276,10,1,0,24,"1976-10-01",1976
"12745","6naxalmIoLFWR0siv8dnQQ","00s","Oops!...I Did It Again","Britney Spears",0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4,37.90282,10,1,0,78,"2000-05-16",2000
"12746","6naYpFIKihKbGg6lGxpveI","10s","Backroad Song","Granger Smith",0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,236787,4,39.92292,10,1,0,60,"2016-03-04",2016
"12747","6NBaOUmCVpNAaqBDFiJkCn","90s","When I Said I Do","Clint Black",0.507,0.411,10,-8.657,1,0.0276,0.308,0,0.106,0.184,102.806,268960,3,17.45857,11,1,0,52,"2001-11-19",2001
"12748","6NBaOUmCVpNAaqBDFiJkCn","00s","When I Said I Do","Clint Black",0.507,0.411,10,-8.657,1,0.0276,0.308,0,0.106,0.184,102.806,268960,3,17.45857,11,1,0,52,"2001-11-19",2001
"12749","6nbi2AJ9hAi2SE8jH6mRKV","80s","Love Will Conquer All","Lionel Richie",0.79,0.443,2,-10.078,0,0.026,0.169,1.68e-06,0.272,0.646,98.043,340987,4,85.62603,9,1,0,43,"1986",1986
"12750","6NBupDKwiVu4Pidw7x4VZV","90s","Tu es partout","Édith Piaf",0.355,0.191,10,-14.856,1,0.047,0.945,0,0.371,0.594,88.886,170667,3,29.02662,9,0,0,45,"1996",1996
"12751","6nc5TOvx3UMN4FzA9GUefp","70s","Eres Tu Cosa","Joe Bataan",0.725,0.491,7,-9.713,1,0.0336,0.697,0.373,0.0846,0.928,111.415,204293,4,53.12189,10,0,0,21,"1971-12-31",1971
"12752","6NcHJ23mLQKnVxQcOmT7JW","90s","Someday","Sugar Ray",0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,243333,4,25.36994,12,1,0,57,"2005-06-17",2005
"12753","6NcHJ23mLQKnVxQcOmT7JW","00s","Someday","Sugar Ray",0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,243333,4,25.36994,12,1,0,57,"2005-06-17",2005
"12754","6NdcSEhpGGAYXNnnhGS2s6","80s","What I Like About You","The Romantics",0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,175400,4,31.66634,9,1,0,65,"1990",1990
"12755","6NDg4EyQE5lalcCEEpytsM","60s","(Ummmm, Oh Yeah) Dearest","Buddy Holly",0.548,0.493,1,-11.052,1,0.0282,0.577,0.0195,0.13,0.568,115.24,113067,4,20.38366,5,0,0,53,"1969-01-01",1969
